objectid,zone_id,label,globalid,shape_Length,shape_Area
536,US-CA-XSD-SDC-2138,SDC-2138,{FBFC2257-B810-49C5-A767-97D95A8123E1},15682.560727959127689,9941745.272431788966060
537,US-CA-XSD-SDC-2103,SDC-2103,{7A9CA49B-0938-4C74-9592-FBF0228FA369},40337.507548688729003,50963476.573836825788021
538,US-CA-XSD-SDC-2197,SDC-2197,{D7F31DFE-1A94-43A4-B4F2-0E40A97F1B17},26251.920173438495112,39820384.982265882194042
539,US-CA-XSD-SDC-2125,SDC-2125,{A08B69F6-97BF-48B0-BFBD-0F5C38EF05BE},14482.415020331069172,6270782.033811945468187
540,US-CA-XSD-SDC-2141,SDC-2141,{2A161D69-3E83-46ED-8B8A-FAD60AC1EB03},31938.726409982195037,26654007.907434407621622
541,US-CA-XSD-SDC-2173,SDC-2173,{467EEA21-1F7D-4C93-B830-989381837C04},28163.600287075656524,36362410.548856399953365
542,US-CA-XSD-SDC-1666,SDC-1666,{3EF73613-90F4-4730-BA42-265098C851D9},27001.714828995249263,33683706.225909397006035
543,US-CA-XSD-SDC-2140,SDC-2140,{A172CAEC-F1FC-42AC-A422-302325365979},22309.540945436921902,25924778.299083523452282
544,US-CA-XSD-SDC-2202,SDC-2202,{F61F7C2A-CEFC-48D6-BEF3-C2347F083BA9},16099.680939307849258,12782943.222288848832250
545,US-CA-XSD-SDC-2352,SDC-2352,{73387F2A-5E77-48D2-A154-7F0F8AC8F252},7920.062019324736866,3058538.276505625806749
546,US-CA-XSD-SDC-2200,SDC-2200,{9AFCC69A-8716-4E9F-B1ED-F4892743BDA7},17342.514131779724266,16910558.990585379302502
547,US-CA-XSD-SDC-2210,SDC-2210,{71900B63-4918-40C9-AA5F-26C7AC37E307},16511.856219107095967,14562674.781364403665066
548,US-CA-XSD-SDC-1823,SDC-1823,{0AA256D2-3C05-4485-8E4D-5F29E9D032BC},1162.098838750034474,82087.472358946484746
549,US-CA-XSD-SDC-2260,SDC-2260,{43176947-97CE-4967-BB64-B1CFD48A9851},5315.282475768001859,1764737.427793978480622
550,US-CA-XSD-SDC-2263,SDC-2263,{8788CA1F-780B-439E-8A90-191DD090500C},3995.783552788213910,885999.898400474688970
551,US-CA-XSD-SDC-2280,SDC-2280,{BAD9C06D-10AF-4AA2-B05E-632C4645CABB},5399.001438380382751,1636094.682637444930151
552,US-CA-XSD-SDC-2397,SDC-2397,{CD722C1F-96CA-406B-9070-259E4217FE35},26192.597865302210266,37779361.879604436457157
553,US-CA-XSD-SDC-2207,SDC-2207,{E08C512E-8EBC-48CE-9F2D-6D50B41518CA},18453.362182138938806,12364049.184287708252668
554,US-CA-XSD-SDC-2214,SDC-2214,{CE1E7CA2-6809-4CCB-967D-2645269C3994},23380.894415471815591,20361966.209103528410196
555,US-CA-XSD-SDC-2201,SDC-2201,{B49E0DE4-D551-45C9-BD09-9D2DCD0AD66E},18654.541504843837174,17174470.457095824182034
556,US-CA-XSD-SDC-2251,SDC-2251,{96348EE5-4AC3-493E-A725-15ED6425A4E6},4354.473027212690795,584663.496289151022211
557,US-CA-XSD-SDC-2206,SDC-2206,{FA5466E9-2209-4610-BB5D-D84C22199F20},16084.576527741728569,12127503.368108553811908
558,US-CA-XSD-SDC-2208,SDC-2208,{DD804F93-1BF9-4609-B1A3-4EA18071380B},21194.497352192905964,21901622.861099567264318
559,US-CA-XSD-SDC-2243,SDC-2243,{5D9B0D07-FBDB-49BA-8107-660811F01ED3},61307.598956469009863,121434785.755628868937492
560,US-CA-XSD-SDC-2204,SDC-2204,{9AF3217C-6E03-4289-9147-C2221FF5A549},16856.174876889734151,16022138.914719106629491
561,US-CA-XSD-SDC-2205,SDC-2205,{435D914A-D2EB-433F-8625-B615F1BAB6A3},15394.783321124148642,12206564.952881105244160
562,US-CA-XSD-SDC-2215,SDC-2215,{143C1F51-99FC-4F02-8899-FC226C5AA046},50186.630870901986782,57785020.473255701363087
563,US-CA-XSD-SDC-2369,SDC-2369,{8445C5CD-37BB-4D92-9C1C-390E99370F35},23230.769736048321647,13809250.928589731454849
564,US-CA-XSD-SDC-2312,SDC-2312,{B005C914-43A1-4167-BEE8-929FF26F4158},28308.833281631545105,38930651.284159608185291
565,US-CA-XSD-SDC-2331,SDC-2331,{39541F4D-C457-47D5-91DB-3F640992401B},29544.791110517722700,33778874.320007905364037
566,US-CA-XSD-SDC-2323,SDC-2323,{C5F6DD3A-172E-4ECA-A7CF-CF4CF5B205C1},25009.462360909710696,29321207.472035575658083
567,US-CA-XSD-SDC-2376,SDC-2376,{FBD14119-6948-453C-9708-A3585D6E2AC7},10734.906608163622877,5824765.586251383647323
568,US-CA-XSD-SDC-2395,SDC-2395,{E7AD7635-4CD4-4893-8E96-BEFDBCC0AB7F},35943.069975512247765,63683194.994782105088234
569,US-CA-XSD-SDC-2318,SDC-2318,{323C6902-CDF6-4D01-9BB8-ADCBCB6A06C8},7851.678511183875344,2462012.313415342941880
570,US-CA-XSD-SDC-2410,SDC-2410,{F18969A3-A32E-4CA0-AB73-0358F9D31347},35563.367316868789203,47957427.935994915664196
571,US-CA-XSD-SDC-2533,SDC-2533,{51F569ED-9AC0-4E55-B141-B9E415C50D14},8058.259285265844483,4198634.290789193473756
572,US-CA-XSD-SDC-1375,SDC-1375,{27AA3166-B615-4150-856F-EC74FC169842},30826.766374803912186,50216405.984676748514175
573,US-CA-XSD-SDC-2446,SDC-2446,{F64DC480-9644-46F4-BAC0-0DD5B3477E93},10270.872210707944760,3645434.187077255453914
574,US-CA-XSD-SDC-2450,SDC-2450,{0E71E82D-CBAC-4144-B6E5-4BDCC1DD9F4E},11442.394285041114927,6373175.075876806862652
575,US-CA-XSD-SDC-2437,SDC-2437,{816044E5-A8A5-422F-A5E1-537DED775EEF},11976.299581464867515,6690016.082008565776050
576,US-CA-XSD-SDC-2403,SDC-2403,{73F054EF-8B75-4599-AABF-60B17F4944C3},35799.794635282269155,59320846.348679795861244
577,US-CA-XSD-SDC-2436,SDC-2436,{2CF0071A-DB95-47F8-82B2-3D61A2292012},8375.600416773351753,3503412.272829429246485
578,US-CA-XSD-SDC-2440,SDC-2440,{4AD8F6C5-6E65-4E4F-8169-0588A5E71361},11426.749419401139676,6736047.051487116143107
579,US-CA-XSD-SDC-2480,SDC-2480,{AED04FE6-6B2E-48AE-BA70-DD7E845A39F2},29111.741770474207442,24164373.323638260364532
580,US-CA-XSD-SDC-2455,SDC-2455,{2740BB33-3FE4-4B9A-AFF7-5D3B1565E365},11240.104968104964428,7504787.426296494901180
581,US-CA-XSD-SDC-2576,SDC-2576,{C5D94B93-A437-4718-AF52-D513EC502DAE},8441.362329161047455,4271203.370650241151452
582,US-CA-XSD-SDC-2511,SDC-2511,{CA5DC647-4FBA-4D27-A9FD-FE8EFBB6BE52},11690.771788782280055,8190108.283362456597388
583,US-CA-XSD-SDC-2563,SDC-2563,{97D1BB9A-7DC9-4B18-B901-0C5320370723},45279.858836676037754,97525172.219274818897247
584,US-CA-XSD-SDC-2571,SDC-2571,{1784DA4E-D8DD-4D89-AB69-FA9EBBB18D41},21750.805169522791402,22065326.073137734085321
585,US-CA-XSD-SDC-2502,SDC-2502,{C3442D1A-02E7-40D3-B7DF-47359B5D5582},8940.026135228128624,3283478.233698947820812
586,US-CA-XSD-SDC-2646,SDC-2646,{13DDD63B-64C2-4D73-8E6F-2027F4751EC6},31275.083431862472935,45631527.218273103237152
587,US-CA-XSD-SDC-2577,SDC-2577,{367CF3A6-5E9D-4F08-87E4-5A1593C8BED3},8273.537905570328803,3890994.993442221544683
588,US-CA-XSD-SDC-2623,SDC-2623,{64C0D712-17A8-4752-980F-350A87CF05EE},19994.359108015880338,21704775.247804276645184
589,US-CA-XSD-SDC-2651,SDC-2651,{8D8E4C5D-B3FC-429D-8172-55A56C83DF9C},40030.470616264094133,52461259.570159353315830
590,US-CA-XSD-SDC-1342,SDC-1342,{BB839E5F-2B85-4568-B5A6-147382B2571B},26959.960583678781404,32184984.756530925631523
591,US-CA-XSD-SDC-1331,SDC-1331,{D01006B2-6E50-48B0-8915-CD162C9A069B},39690.485397203752655,67904240.941617622971535
592,US-CA-XSD-SDC-2393,SDC-2393,{810C885D-A772-48FE-97FF-6723841570B0},53265.603312802501023,64414367.538127198815346
593,US-CA-XSD-SDC-0589,SDC-0589,{05C7CEEE-93F8-4DE4-93C3-562C528060F3},20181.808165122405626,13129063.108897415921092
594,US-CA-XSD-SDC-1385,SDC-1385,{B71C7E63-AC70-4ABC-87C5-8FF95CBCD231},44845.131849021003291,70175448.806368783116341
595,US-CA-XSD-SDC-0022,SDC-0022,{1F15A6FA-CC3F-41E4-8341-C03AC5C05DC8},35689.698076694061456,44987449.970239251852036
596,US-CA-XSD-SDC-0021,SDC-0021,{9971BBEF-B943-4A9E-A638-44B269F948B0},32634.749504691728362,36627144.401904545724392
597,US-CA-XSD-SDC-0014,SDC-0014,{628D5443-0F12-4A7C-AFB1-B633F7F191A9},42971.990325262369879,66520764.318800613284111
598,US-CA-XSD-SDC-0093,SDC-0093,{0CD9EEA3-61C7-4FDB-8710-1A411F36EB9B},12560.943538666939276,8360050.256940711289644
599,US-CA-XSD-SDC-0011,SDC-0011,{8224C8E1-DA2C-42FA-A1D2-E1641BF4A3D3},34103.058905506761221,53100770.319674707949162
600,US-CA-XSD-SDC-0087,SDC-0087,{A185B4E6-C3F6-4836-82C0-5BCFB0AADAA7},59879.813039100481546,74788475.243326947093010
601,US-CA-XSD-SDC-0015,SDC-0015,{EEF99B82-2E0D-4005-A2EF-9032590570C0},49446.273669876376516,76259313.327737063169479
602,US-CA-XSD-SDC-0018,SDC-0018,{251952F7-75EC-433B-B7DF-860F14037D0F},50314.477833852099138,68005698.939492702484131
603,US-CA-XSD-SDC-0019,SDC-0019,{08CCF1BF-78E1-420A-82B9-58CFBE6A6CC2},30824.321439910403569,30881813.950465749949217
604,US-CA-XSD-SDC-0088,SDC-0088,{5D0DF7DF-2C26-40A1-9A01-D4F48344BD9F},45599.991190244363679,78934294.368813723325729
605,US-CA-XSD-SDC-0027,SDC-0027,{FA642D7C-5539-41E7-B4B4-47BD0F92B0D8},25679.071611302584643,31620854.928887035697699
606,US-CA-XSD-SDC-0028,SDC-0028,{7C82FD38-A147-46E6-B12B-97211A0D8769},48429.179755331788328,73056289.273350656032562
607,US-CA-XSD-SDC-0044,SDC-0044,{B0919F37-3172-48F1-B02B-DEB14DC12A91},33361.354457615459978,41818761.060083262622356
608,US-CA-XSD-SDC-0024,SDC-0024,{3915058D-363A-4CB9-BD8D-27B75F7438BD},35253.771028386727266,53666670.973397023975849
609,US-CA-XSD-SDC-0038,SDC-0038,{FC595E7D-4635-4574-B6A8-353A96087B27},42397.692657662417332,40684485.581982262432575
610,US-CA-XSD-SDC-0034,SDC-0034,{2AE7FCF5-FBE3-4A53-99F2-E8CDBC85EE7A},11563.070349372716009,5308597.505668324418366
611,US-CA-XSD-SDC-0032,SDC-0032,{DEB5E666-7B9B-4BE0-9107-423239650D3F},31876.376912540901685,28415571.180072471499443
612,US-CA-XSD-SDC-0092,SDC-0092,{5827C6F9-10A4-41FA-9E99-F294E634CB65},13431.890002122072474,8816825.965855969116092
613,US-CA-XSD-SDC-0047,SDC-0047,{801CEDA8-2A7C-4132-BE84-343D509524A3},42942.577169081931061,77014553.273135125637054
614,US-CA-XSD-SDC-0096,SDC-0096,{49C4F5B2-A012-4357-AB08-B37877DC5C0F},14341.683101508522668,9439373.213218295946717
615,US-CA-XSD-SDC-0049,SDC-0049,{8C390F82-65EA-4215-BEB3-9F748D22C90C},69329.616644952024217,131654476.809388041496277
616,US-CA-XSD-SDC-0031,SDC-0031,{2CFD281D-4F8A-4724-A254-9879C085A599},24132.854258931547520,18283652.035340938717127
617,US-CA-XSD-SDC-0037,SDC-0037,{0B4A08DB-D05B-4DB4-A048-CC5592DDC329},18543.129415871149831,11175651.973033545538783
618,US-CA-XSD-SDC-0013,SDC-0013,{84CEE499-054B-42D3-A324-A1F102CB2C8B},35171.687359813920921,40831847.856135077774525
619,US-CA-XSD-SDC-0046,SDC-0046,{77669558-764E-4FFE-8DB2-BEFCEA6BC3FC},36881.873288174021582,68947089.285984501242638
620,US-CA-XSD-SDC-0042,SDC-0042,{CABA0FA2-048F-4B52-9961-71FB65355EB9},51869.210478428838542,96713781.729979097843170
621,US-CA-XSD-SDC-0039,SDC-0039,{5AC664AC-C52F-4A7A-A5A1-65D68F28A81E},48151.785328210906300,78091801.741315335035324
622,US-CA-XSD-SDC-0058,SDC-0058,{3ACFB8FE-15CF-45DB-B130-A295B08EB6C3},25348.250108532593003,21703421.653371099382639
623,US-CA-XSD-SDC-0025,SDC-0025,{9D0EE7BD-AC45-420A-ACE0-D8099D6AEC5E},36719.409354222734692,54408001.832912869751453
624,US-CA-XSD-SDC-0070,SDC-0070,{695548C2-E84C-4BDA-BF3F-45BE13B0D9DD},24239.488757932038425,22126177.894191727042198
625,US-CA-XSD-SDC-0045,SDC-0045,{26C82222-4A76-4825-812C-7B9F6041A48E},29463.136010138954589,41151319.182310670614243
626,US-CA-XSD-SDC-0003,SDC-0003,{EECB15CB-3020-4891-ACF9-FF5FF06CCCC8},40226.873110735024966,61638388.019689284265041
627,US-CA-XSD-SDC-0029,SDC-0029,{18A4B7B8-2C5D-4DEB-B5B4-47BFE5700A96},30348.040577733838290,37314118.163660377264023
628,US-CA-XSD-SDC-0062,SDC-0062,{C14F646C-C06D-4E7B-861A-79AC3FDB802C},47463.823166398098692,72288368.133157238364220
629,US-CA-XSD-SDC-0050,SDC-0050,{9D4A834D-F732-40CE-BA55-D1652BFDA37C},17318.982246227518772,10671271.583356672897935
630,US-CA-XSD-SDC-0030,SDC-0030,{E1E9CBAE-E8CF-4D49-BBC5-A14320CD4831},37793.441035175361321,53774701.491985850036144
631,US-CA-XSD-SDC-0055,SDC-0055,{2F44FD9E-FE0D-4C37-A289-F4AEE077B12B},23111.787295502159395,20057912.961717329919338
632,US-CA-XSD-SDC-0069,SDC-0069,{F0A08D12-6732-4AAA-B4C6-FA6AA801F74B},40334.508203839774069,65540585.627619758248329
633,US-CA-XSD-SDC-0061,SDC-0061,{A66C8E8C-6B97-41BF-A8F6-8542E79F5AE1},18935.290954369091196,11475761.154494270682335
634,US-CA-XSD-SDC-1341,SDC-1341,{61BEDB1D-83AA-4F38-A04E-E8EFB8D32C54},13492.751138430523497,12130225.902417747303843
635,US-CA-XSD-SDC-0072,SDC-0072,{3A501503-E45F-403B-A78E-700C3A6D9D92},36340.037552175497694,33407367.269850891083479
636,US-CA-XSD-SDC-0054,SDC-0054,{ABB322FA-3E82-4DF1-8C60-13D4E8A7712A},12139.936469112635677,5694577.717129845172167
637,US-CA-XSD-SDC-0040,SDC-0040,{273B7095-5830-47D1-A7F9-BBB5810677AA},27651.127842177556886,30291861.131114572286606
638,US-CA-XSD-SDC-0067,SDC-0067,{9E3C76FC-2411-4252-B7F8-D772A692B2A5},47999.595120172642055,65731454.995159573853016
639,US-CA-XSD-SDC-0023,SDC-0023,{82A5F1E9-EA98-4D6F-937B-ACD86D85EBBB},41245.949925637316483,57364773.737119495868683
640,US-CA-XSD-SDC-2119,SDC-2119,{D4A30596-7A71-41ED-BF6E-4DC5803F1DC2},65190.151394311091281,168638187.931019514799118
641,US-CA-XSD-SDC-0063,SDC-0063,{257969DC-1E2E-4C5B-A1BB-C0DDEBB8573F},53570.120911011159478,97340707.670809194445610
642,US-CA-XSD-SDC-1566,SDC-1566,{37FD4309-674F-42EB-9878-130284958FA2},41589.092915561079280,80368396.835779294371605
643,US-CA-XSD-SDC-0035,SDC-0035,{8982E24D-EE96-4402-9471-3D4643C83C5C},13779.778162468039227,8757694.982507217675447
644,US-CA-XSD-SDC-0097,SDC-0097,{1A614EE8-374A-432D-BEAE-F23E0957CDBF},14025.605077495572914,9447248.733075896278024
645,US-CA-XSD-SDC-0051,SDC-0051,{3C187EED-E1DA-4119-9BC2-DB4A3FD9A078},25495.138472916587489,30214960.248574912548065
646,US-CA-XSD-SDC-0094,SDC-0094,{AE353358-96A4-421B-BDB3-1F97AD0A37B3},15114.384863522085652,13940245.146047048270702
647,US-CA-XSD-SDC-0020,SDC-0020,{A8A2C219-5B85-47C7-8CB1-194277D50BF6},22258.908508534837893,21052877.546954117715359
648,US-CA-XSD-SDC-0101,SDC-0101,{1104AE87-D04D-4084-B936-EE0BE6376CB7},16195.531802873570996,7192747.440038834698498
649,US-CA-XSD-SDC-0077,SDC-0077,{2D953CA7-BF79-4DAD-8D12-F42A3B07A825},69027.101864829834085,167201898.277620881795883
650,US-CA-XSD-SDC-0110,SDC-0110,{747C7AF2-3BC2-490C-AB9D-C9966067E905},42965.447764234493661,53791170.762692615389824
651,US-CA-XSD-SDC-0056,SDC-0056,{8D4E934E-B0DA-4C04-9D73-31975AE54BF8},21774.562079303603241,16940819.331871494650841
652,US-CA-XSD-SDC-0103,SDC-0103,{8515A23E-251A-472F-B8C9-E02B9795C9DA},17644.486541505069908,12267874.563195016235113
653,US-CA-XSD-SDC-0053,SDC-0053,{F6904873-E1AE-479E-81D9-3469B1AFD3EB},16779.921272563009552,15560529.536052562296391
654,US-CA-XSD-SDC-0131,SDC-0131,{AF90D78A-1AFE-427D-82C5-E26882518285},57915.593152068235213,104863562.578128278255463
655,US-CA-XSD-SDC-0059,SDC-0059,{DB300A8D-0E1C-4881-B8B0-0BB6BA95FBE5},25421.664500097329437,25105079.367631677538157
656,US-CA-XSD-SDC-0158,SDC-0158,{C31F8849-BB18-4F97-BF7C-73040856DFBA},40126.968606631344301,73841508.657428503036499
657,US-CA-XSD-SDC-0060,SDC-0060,{AE2DF3BA-C6A5-4E4D-A431-27857E584FE5},20866.329918041585188,17052958.455190993845463
658,US-CA-XSD-SDC-0126,SDC-0126,{B172D1C5-2784-4911-9F84-8A0F527E2560},53737.764842939563096,46160500.331380493938923
659,US-CA-XSD-SDC-0130,SDC-0130,{A0396BCF-8A9A-4998-BC81-EF54E3AACB88},72690.984467721544206,186786759.886057198047638
660,US-CA-XSD-SDC-0090,SDC-0090,{2528F55F-BE78-427F-8AA2-FB09406F4E8C},12019.747539586176572,6641416.653230046853423
661,US-CA-XSD-SDC-0152,SDC-0152,{671D4A9D-60DA-4B66-831F-C23DED9AFFA0},33625.355262440265506,46724200.608050324022770
662,US-CA-XSD-SDC-0117,SDC-0117,{1F4AC352-59BF-41DC-8540-200B4167502B},39372.218208535159647,54578364.285018384456635
663,US-CA-XSD-SDC-0143,SDC-0143,{F3018ABF-AA1B-413A-A8B0-56AA27F0BDFC},18408.874802352362167,9764097.612308444455266
664,US-CA-XSD-SDC-0183,SDC-0183,{F0DFCB99-7D2A-404B-BAA9-EF91CD8149BD},44710.351819591080130,40915526.741746887564659
665,US-CA-XSD-SDC-0177,SDC-0177,{FF2CFBEE-FF4C-48F6-91A8-C994CF338288},45909.000049235110055,82264084.330748051404953
666,US-CA-XSD-SDC-0071,SDC-0071,{28A8BF21-CED7-4619-A542-773FED232ACB},41447.392072553790058,43153447.160493031144142
667,US-CA-XSD-SDC-0165,SDC-0165,{EB7CC076-EA46-4312-B06E-B26FAD112AD0},40533.891840843200043,56736533.808852866292000
668,US-CA-XSD-SDC-0068,SDC-0068,{D8EE1CAA-A398-48BC-9936-6E10A0105EC4},44880.968924978995346,48026171.296787366271019
669,US-CA-XSD-SDC-0144,SDC-0144,{C018A0DF-5480-4AAC-9DC3-DBD8F1971EF1},22965.900532272204146,17171146.426501959562302
670,US-CA-XSD-SDC-0171,SDC-0171,{A30B3CF3-41AB-4EEA-8BD7-196F02B2F845},47707.932389763787796,68129630.604314669966698
671,US-CA-XSD-SDC-0155,SDC-0155,{AC1693B1-E90F-4E29-B118-3D7F0BE0543D},23478.633161561141605,18712004.834880437701941
672,US-CA-XSD-SDC-0065,SDC-0065,{5D630209-47DF-4193-9E64-D9971259E945},59197.575415233470267,96569112.620901480317116
673,US-CA-XSD-SDC-0192,SDC-0192,{9622E9D1-147E-49F6-8738-4FD70F371236},17762.864864128408954,10768933.224481817334890
674,US-CA-XSD-SDC-0186,SDC-0186,{48E4984D-A76C-4ED2-BA20-0C19B9FA3DED},20761.109720311542333,18869775.671794705092907
675,US-CA-XSD-SDC-0108,SDC-0108,{30497E5C-0934-486B-9C23-92C4108CBA5F},37085.032150686645764,52079528.909054934978485
676,US-CA-XSD-SDC-0102,SDC-0102,{2E46B13D-55F0-4747-A25E-F15CCECF88CC},12137.704116432216324,6639360.993712448514998
677,US-CA-XSD-SDC-0145,SDC-0145,{10A4C334-08C1-4A2D-9AEF-AB6433550206},30983.314753929167637,27241717.944133941084146
678,US-CA-XSD-SDC-0105,SDC-0105,{49847659-A438-49AF-A639-90EE03A2CCD8},17859.278635045728151,11206548.826627898961306
679,US-CA-XSD-SDC-0190,SDC-0190,{73D235CA-95C8-4E84-8803-6B48E0EAB7EE},21290.172136315519310,24830551.237895768135786
680,US-CA-XSD-SDC-0151,SDC-0151,{254B78EB-6AC9-4C93-A08A-D94F9ACE045B},43054.254729849657451,53326219.543645262718201
681,US-CA-XSD-SDC-0128,SDC-0128,{C396E92F-C67D-40A1-A362-AC2E309832C8},57389.172162040005787,101631798.135952547192574
682,US-CA-XSD-SDC-0146,SDC-0146,{A01E8E62-FFBD-4424-91DF-56B5EB89135C},6198.813125893560937,1801577.304184111999348
683,US-CA-XSD-SDC-0106,SDC-0106,{5F14D296-5119-43DB-91E3-A17967945B72},19991.770582729914167,16429520.319948734715581
684,US-CA-XSD-SDC-0112,SDC-0112,{5FBFDF7E-0A9B-4A5F-B7C1-2679FB89F9AC},55985.370030874248187,78948974.660673618316650
685,US-CA-XSD-SDC-0124,SDC-0124,{D9529D82-63D9-470B-9396-B839B028C515},26666.606078560151218,20769400.646779827773571
686,US-CA-XSD-SDC-0178,SDC-0178,{E8A203E6-B48B-495A-B279-8A7B83A72C15},67151.318962636360084,186176210.963236659765244
687,US-CA-XSD-SDC-0137,SDC-0137,{555C7971-1032-47FF-8487-89D1D35EFAB1},13944.245112120253907,10012626.391836987808347
688,US-CA-XSD-SDC-0119,SDC-0119,{6FCFA2C9-7CA2-45B7-8F58-98A96B897970},35955.653452298865886,51312717.636958822607994
689,US-CA-XSD-SDC-0100,SDC-0100,{3F839E2F-4DB0-438B-A307-3E85F7AF5B9E},17550.989025395894714,14629946.641844028607011
690,US-CA-XSD-SDC-0174,SDC-0174,{7E65384E-0A51-4739-AEFC-CDB79A43F1EC},41420.991308699922229,59070817.607552267611027
691,US-CA-XSD-SDC-0147,SDC-0147,{4D6D0677-7737-4E4E-AC53-77032E423F0D},31896.290796570741804,28986586.692663192749023
692,US-CA-XSD-SDC-0113,SDC-0113,{E0D125FC-A8C2-4868-921B-BF8F9CA24896},41341.751166503097920,66209157.700234793126583
693,US-CA-XSD-SDC-0135,SDC-0135,{400EF003-89DD-4761-9063-E5D7DE1A2FCB},90597.170025511848507,388511828.246967613697052
694,US-CA-XSD-SDC-0141,SDC-0141,{5D4C1FFB-93CB-4D5A-BC23-F1A176623E0A},13754.621888727440819,8313128.368458444252610
695,US-CA-XSD-SDC-1506,SDC-1506,{8C4E03D2-FC75-4323-B286-E5B3F4CA9461},21589.462583332551731,20913152.627244643867016
696,US-CA-XSD-SDC-0182,SDC-0182,{46AC118B-7760-4315-ABC0-C9CB76B764B9},85967.887132835836383,197450171.976038962602615
697,US-CA-XSD-SDC-0176,SDC-0176,{AD7BADA6-423E-4B5E-99E1-ED015667CE9F},58904.683351288149424,194442988.077813297510147
698,US-CA-XSD-SDC-0184,SDC-0184,{56F1C3B3-42CA-4CC4-9A75-56309B9758ED},17377.740322091438429,12645654.053832752630115
699,US-CA-XSD-SDC-0162,SDC-0162,{8D8FDA8E-8DC3-4013-B5FC-2BE7E1776F15},41494.864696163916960,65933162.828668303787708
700,US-CA-XSD-SDC-0615,SDC-0615,{24DA3EA3-AB38-45E1-A7F1-65A0F9A1555B},77497.957447373337345,180772263.536388903856277
701,US-CA-XSD-SDC-1561,SDC-1561,{AEF17AD1-B67D-42FF-84F0-AF70FB12AD5D},40258.500633183721220,43631901.697671651840210
702,US-CA-XSD-SDC-1537,SDC-1537,{65297CE5-7365-4844-A79B-F8294563470F},5074.958073889260049,1325082.377966783242300
703,US-CA-XSD-SDC-1545,SDC-1545,{9ED58CBA-2CD6-420A-BF80-663F5822AFE8},20621.596988718581997,22428391.837061453610659
704,US-CA-XSD-SDC-1512,SDC-1512,{EEAF1077-AD0E-454B-86AE-2A7DD3D2D256},39114.733371552487370,37413021.612041488289833
705,US-CA-XSD-SDC-1557,SDC-1557,{C458EE34-ABA8-4FD8-B258-C3F23222813E},22319.749568974206340,24839850.109394993633032
706,US-CA-XSD-SDC-1556,SDC-1556,{AA6A5A80-327D-4FBE-8055-D0BE96B7CB0B},36015.791903745426680,68034141.549869790673256
707,US-CA-XSD-SDC-2247,SDC-2247,{3791FE45-01B9-47EE-8B9A-EBB5A1E39F4A},47837.799045850930270,34280203.252331934869289
708,US-CA-XSD-SDC-1560,SDC-1560,{AC2D7C69-9C14-49BD-A40F-82D7CF6D9DFB},36820.128285862614575,35624255.604135431349277
709,US-CA-XSD-SDC-1500,SDC-1500,{B39986C0-E511-4579-A8B9-08D2486EA1E7},11164.413633596386717,7616351.841012089513242
710,US-CA-XSD-SDC-1580,SDC-1580,{325B7322-C88B-465B-858B-9DEE39E12B22},15710.475937229317424,10478141.958143930882215
711,US-CA-XSD-SDC-1727,SDC-1727,{374A0844-8F2B-4016-857A-C7079FAFD8A9},15377.073319734385223,8963740.611268933862448
712,US-CA-XSD-SDC-1782,SDC-1782,{92BCB012-9E55-4590-825B-CDE4701DF0BF},23476.542821038608963,24467472.814816650003195
713,US-CA-XSD-SDC-1755,SDC-1755,{7425B8CC-9E27-45A5-B9B6-D7BB0C8BC022},10736.434023481262557,6965760.959551402367651
714,US-CA-XSD-SDC-1792,SDC-1792,{2E50F9E9-7987-449F-8E2F-AF871D8E6569},31166.428321157767641,40687698.015038363635540
715,US-CA-XSD-SDC-1708,SDC-1708,{10B6E899-3312-4336-8692-505CC8600AA3},33526.818067994325247,34635066.266981266438961
716,US-CA-XSD-SDC-1869,SDC-1869,{1180F336-A664-4D1F-A33A-3F036C887F95},35823.973933473600482,53088837.129350773990154
717,US-CA-XSD-SDC-1788,SDC-1788,{116BD306-EAE9-40A3-BCE3-852E15941FEE},24202.400555624528351,18412389.500571832060814
718,US-CA-XSD-SDC-1760,SDC-1760,{91929972-B578-47BE-8796-C7B326F8BAA0},31084.922804089586862,29438492.634251963347197
719,US-CA-XSD-SDC-1206,SDC-1206,{3216B06C-2A4B-4091-8955-9366AB453A6B},12839.793209887389821,7661510.613080937415361
720,US-CA-XSD-SDC-1742,SDC-1742,{CF893C8D-F843-4A1E-A45C-AA20ED6C6532},28470.536819400873355,39144073.097954429686069
721,US-CA-XSD-SDC-1769,SDC-1769,{F1991473-7191-4A2D-AD39-C42B4EDE04C8},16863.744945788825135,15215172.542487174272537
722,US-CA-XSD-SDC-1702,SDC-1702,{BBBFBE51-D4FD-4D95-8DD2-168F2F83BD11},15196.718984533708863,7912443.327602745965123
723,US-CA-XSD-SDC-1785,SDC-1785,{E4C4D8D5-300D-4E51-96A6-0FCB1AE56F5D},23735.839500787780707,10511511.591695751994848
724,US-CA-XSD-SDC-1834,SDC-1834,{19C353C6-9A04-40F6-95A5-B12364EC7483},41304.360869554788223,43678960.314454555511475
725,US-CA-XSD-SDC-1775,SDC-1775,{E40376CD-B24A-4466-8230-5FB53DFE0FD7},20899.005358548383811,12230132.894578162580729
726,US-CA-XSD-SDC-1036,SDC-1036,{761AB5CC-20C0-461A-B858-67D17C9EF952},69093.678559233201668,178914898.215451031923294
